id,department,ageAtHire,hireYear,tenure,reason,gender,gradeAtHire,current
GCR1794,Operational,24,2007,1,resigned,M,1,FALSE
GCR1795,Operational,29,1985,33,NA,M,2,TRUE
GCR1796,Administrative,33,1994,0,resigned,F,3,FALSE
GCR1797,Administrative,20,2012,0,resigned,F,2,FALSE
GCR1798,Operational,38,1995,23,NA,F,2,TRUE
GCR1799,Administrative,21,1982,2,terminated,F,1,FALSE
GCR1800,Administrative,54,1985,3,resigned,F,2,FALSE
GCR1801,Operational,43,1984,1,terminated,M,3,FALSE
GCR1802,Operational,20,1981,27,resigned,M,1,FALSE
GCR1803,Administrative,31,2009,0,resigned,M,1,FALSE
GCR1804,Operational,30,1995,14,resigned,F,1,FALSE
GCR1805,Operational,20,1985,0,resigned,M,2,FALSE
GCR1806,Administrative,30,1991,1,resigned,F,2,FALSE
GCR1807,Administrative,55,2003,1,resigned,F,3,FALSE
GCR1808,Administrative,53,1998,1,resigned,F,2,FALSE
GCR1809,Administrative,32,2008,1,resigned,M,2,FALSE
GCR1810,Administrative,36,1997,0,resigned,M,2,FALSE
GCR1811,Administrative,47,2012,6,NA,F,4,TRUE
GCR1812,Administrative,18,2001,12,terminated,F,1,FALSE
GCR1813,Administrative,24,2018,0,NA,M,2,TRUE
GCR1814,Administrative,30,1999,9,resigned,F,2,FALSE
GCR1815,Administrative,50,2013,0,resigned,M,2,FALSE
GCR1816,Administrative,52,1985,1,resigned,F,1,FALSE
GCR1817,Operational,57,1991,0,resigned,M,1,FALSE
GCR1818,Administrative,30,1995,4,resigned,F,1,FALSE
GCR1819,Operational,44,1988,0,resigned,M,2,FALSE
GCR1820,Operational,33,2015,3,NA,M,3,TRUE
GCR1821,Administrative,44,2006,0,resigned,M,2,FALSE
GCR1822,Operational,56,1995,6,retired,F,1,FALSE
GCR1823,Operational,52,1998,6,terminated,M,2,FALSE
GCR1824,Operational,44,1986,18,retired,F,1,FALSE
GCR1825,Operational,53,1981,19,retired,M,1,FALSE
GCR1826,Operational,22,1986,22,resigned,F,1,FALSE
GCR1827,Operational,24,2007,11,resigned,F,2,FALSE
GCR1828,Operational,37,1984,8,resigned,M,4,FALSE
GCR1829,Operational,28,2012,6,NA,M,2,TRUE
GCR1830,Administrative,49,1999,2,resigned,M,3,FALSE
GCR1831,Administrative,33,1984,0,resigned,F,3,FALSE
GCR1832,Operational,47,2005,13,retired,F,3,FALSE
GCR1833,Operational,25,2014,4,resigned,M,2,FALSE
GCR1834,Administrative,32,2009,1,resigned,F,2,FALSE
GCR1835,Administrative,51,2015,2,resigned,M,3,FALSE
GCR1836,Operational,52,1990,0,resigned,M,3,FALSE
GCR1837,Administrative,46,1982,31,retired,M,1,FALSE
GCR1838,Operational,33,2002,5,resigned,M,1,FALSE
GCR1839,Operational,28,1982,9,resigned,F,1,FALSE
GCR1840,Administrative,42,1984,2,resigned,F,4,FALSE
GCR1841,Administrative,19,1981,0,resigned,F,1,FALSE
GCR1842,Administrative,50,1981,3,resigned,M,3,FALSE
GCR1843,Administrative,22,1990,0,resigned,F,1,FALSE
GCR1844,Operational,39,2012,1,resigned,M,3,FALSE
GCR1845,Administrative,43,2016,0,resigned,M,5,FALSE
GCR1846,Administrative,26,2001,4,resigned,F,2,FALSE
GCR1847,Administrative,37,1987,7,resigned,F,4,FALSE
GCR1848,Administrative,22,2010,3,resigned,F,2,FALSE
GCR1849,Administrative,31,1990,1,resigned,F,1,FALSE
GCR1850,Administrative,25,2006,0,terminated,F,2,FALSE
GCR1851,Operational,38,2018,0,NA,M,1,TRUE
GCR1852,Administrative,33,2007,9,terminated,M,3,FALSE
GCR1853,Operational,39,2001,0,resigned,F,4,FALSE
GCR1854,Administrative,20,2012,1,resigned,F,1,FALSE
GCR1855,Administrative,42,2015,2,resigned,F,3,FALSE
GCR1856,Administrative,45,2000,11,resigned,F,2,FALSE
GCR1857,Administrative,22,2004,5,resigned,F,2,FALSE
GCR1858,Administrative,23,1987,4,resigned,M,2,FALSE
GCR1859,Administrative,18,1996,16,resigned,F,1,FALSE
GCR1860,Administrative,25,2017,1,NA,M,1,TRUE
GCR1861,Administrative,31,1981,6,resigned,F,2,FALSE
GCR1862,Operational,33,1995,9,resigned,M,3,FALSE
GCR1863,Administrative,35,1986,8,resigned,M,2,FALSE
GCR1864,Administrative,26,2014,4,NA,F,2,TRUE
GCR1865,Operational,48,2012,6,resigned,M,2,FALSE
GCR1866,Administrative,32,1992,17,resigned,F,3,FALSE
GCR1867,Operational,51,2011,7,NA,M,4,TRUE
GCR1868,Operational,36,1992,7,resigned,M,2,FALSE
GCR1869,Operational,50,2004,14,NA,M,2,TRUE
GCR1870,Operational,45,2000,1,resigned,F,2,FALSE
GCR1871,Operational,21,2011,1,resigned,M,2,FALSE
GCR1872,Administrative,19,2001,3,terminated,M,1,FALSE
GCR1873,Administrative,46,1992,7,resigned,F,2,FALSE
GCR1874,Operational,38,1994,13,terminated,F,2,FALSE
GCR1875,Operational,27,2016,2,NA,F,3,TRUE
GCR1876,Operational,19,1990,28,NA,M,1,TRUE
GCR1877,Operational,28,1981,27,resigned,M,2,FALSE
GCR1878,Operational,27,1989,16,resigned,M,1,FALSE
GCR1879,Administrative,48,2014,4,resigned,M,4,FALSE
GCR1880,Administrative,32,1988,15,terminated,F,1,FALSE
GCR1881,Operational,36,1983,3,resigned,M,2,FALSE
GCR1882,Operational,33,1994,11,terminated,M,1,FALSE
GCR1883,Administrative,33,1982,1,resigned,F,2,FALSE
GCR1884,Administrative,34,2009,2,resigned,F,2,FALSE
GCR1885,Operational,21,1997,2,resigned,F,2,FALSE
GCR1886,Operational,26,1986,0,resigned,F,2,FALSE
GCR1887,Operational,37,2006,6,resigned,M,4,FALSE
GCR1888,Operational,31,1997,0,resigned,M,1,FALSE
GCR1889,Administrative,18,1987,25,resigned,F,1,FALSE
GCR1890,Operational,24,1981,11,resigned,M,2,FALSE
GCR1891,Administrative,21,1991,4,terminated,F,2,FALSE
GCR1892,Operational,33,1991,0,resigned,M,3,FALSE
GCR1893,Administrative,40,1994,12,resigned,F,4,FALSE
GCR1894,Operational,37,2002,4,resigned,M,2,FALSE
GCR1895,Operational,50,1997,21,NA,M,3,TRUE
GCR1896,Administrative,52,2011,7,NA,F,2,TRUE
GCR1897,Administrative,38,2008,0,resigned,F,2,FALSE
GCR1898,Administrative,20,2006,1,resigned,F,1,FALSE
GCR1899,Administrative,23,1991,12,resigned,F,1,FALSE
GCR1900,Operational,27,2006,11,resigned,F,1,FALSE
GCR1901,Operational,42,2015,3,NA,M,2,TRUE
GCR1902,Administrative,21,2017,1,NA,M,1,TRUE
GCR1903,Administrative,57,2003,4,retired,M,1,FALSE
GCR1904,Operational,33,1984,3,resigned,M,3,FALSE
GCR1905,Operational,43,1985,1,resigned,M,2,FALSE
GCR1906,Operational,24,1998,20,NA,M,1,TRUE
GCR1907,Operational,38,1989,9,resigned,M,4,FALSE
GCR1908,Administrative,35,1986,0,resigned,F,1,FALSE
GCR1909,Administrative,51,1981,1,resigned,M,2,FALSE
GCR1910,Operational,20,2008,0,resigned,F,1,FALSE
GCR1911,Operational,20,1982,2,resigned,M,1,FALSE
GCR1912,Operational,42,2003,15,NA,M,4,TRUE
GCR1913,Administrative,51,1981,9,retired,M,2,FALSE
GCR1914,Operational,34,2018,0,terminated,F,3,FALSE
GCR1915,Operational,48,2012,6,resigned,F,3,FALSE
GCR1916,Operational,35,1985,13,resigned,M,3,FALSE
GCR1917,Operational,21,2013,5,NA,M,1,TRUE
GCR1918,Operational,26,1998,12,resigned,M,2,FALSE
GCR1919,Administrative,39,2011,6,resigned,F,2,FALSE
GCR1920,Administrative,18,1999,5,resigned,F,1,FALSE
GCR1921,Operational,20,1982,14,resigned,M,2,FALSE
GCR1922,Administrative,23,2016,2,NA,F,1,TRUE
GCR1923,Operational,51,2001,9,retired,M,1,FALSE
GCR1924,Administrative,20,1991,0,resigned,M,1,FALSE
GCR1925,Administrative,42,2008,0,resigned,F,2,FALSE
GCR1926,Administrative,18,1995,8,resigned,F,1,FALSE
GCR1927,Operational,44,2010,8,NA,M,2,TRUE
GCR1928,Operational,19,2010,2,resigned,F,1,FALSE
GCR1929,Administrative,47,2003,1,resigned,F,4,FALSE
GCR1930,Operational,33,2010,8,NA,M,2,TRUE
GCR1931,Operational,33,2006,2,resigned,M,2,FALSE
GCR1932,Operational,55,1991,2,resigned,M,4,FALSE
GCR1933,Operational,47,2015,3,NA,M,4,TRUE
GCR1934,Operational,39,1981,0,resigned,M,2,FALSE
GCR1935,Operational,19,1985,17,resigned,F,1,FALSE
GCR1936,Administrative,34,2000,0,resigned,M,2,FALSE
GCR1937,Administrative,48,2012,6,NA,M,5,TRUE
GCR1938,Administrative,46,1987,13,resigned,M,1,FALSE
GCR1939,Administrative,48,1986,1,resigned,M,2,FALSE
GCR1940,Operational,55,1991,25,retired,F,1,FALSE
GCR1941,Operational,30,2008,10,NA,F,1,TRUE
GCR1942,Operational,39,2007,1,terminated,M,2,FALSE
GCR1943,Operational,20,2017,1,NA,F,2,TRUE
GCR1944,Administrative,38,1986,0,resigned,M,4,FALSE
GCR1945,Administrative,45,1985,0,resigned,F,3,FALSE
GCR1946,Administrative,23,1996,1,resigned,M,2,FALSE
GCR1947,Operational,46,1997,2,resigned,M,1,FALSE
GCR1948,Operational,40,2016,2,NA,M,2,TRUE
GCR1949,Administrative,50,1984,18,retired,M,2,FALSE
GCR1950,Operational,54,1988,0,resigned,M,2,FALSE
GCR1951,Administrative,35,1982,1,resigned,M,2,FALSE
GCR1952,Operational,18,2013,2,resigned,M,1,FALSE
GCR1953,Administrative,49,1996,3,resigned,M,2,FALSE
GCR1954,Operational,34,1987,1,resigned,M,2,FALSE
GCR1955,Administrative,26,1983,2,resigned,M,2,FALSE
GCR1956,Administrative,36,1998,2,resigned,F,1,FALSE
GCR1957,Operational,38,1980,33,retired,M,1,FALSE
GCR1958,Administrative,58,2003,3,retired,F,2,FALSE
GCR1959,Administrative,39,1988,3,resigned,M,3,FALSE
GCR1960,Administrative,50,2003,0,terminated,F,4,FALSE
GCR1961,Administrative,21,1998,2,resigned,M,1,FALSE
GCR1962,Administrative,39,1984,1,resigned,M,2,FALSE
GCR1963,Operational,37,1996,11,resigned,M,3,FALSE
GCR1964,Administrative,19,1997,2,resigned,M,1,FALSE
GCR1965,Operational,49,1986,1,resigned,F,1,FALSE
GCR1966,Operational,47,1998,19,retired,M,2,FALSE
GCR1967,Administrative,36,1997,0,resigned,M,2,FALSE
GCR1968,Operational,46,2001,3,terminated,F,1,FALSE
GCR1969,Administrative,47,1981,3,resigned,F,1,FALSE
GCR1970,Administrative,50,1992,3,resigned,F,2,FALSE
GCR1971,Operational,40,2007,11,resigned,M,2,FALSE
GCR1972,Administrative,24,1981,0,resigned,M,3,FALSE
GCR1973,Operational,20,1999,8,resigned,M,1,FALSE
GCR1974,Administrative,26,1980,1,resigned,F,2,FALSE
GCR1975,Administrative,58,2016,2,NA,F,4,TRUE
GCR1976,Operational,41,1981,30,retired,M,1,FALSE
GCR1977,Operational,32,1996,22,NA,M,2,TRUE
GCR1978,Administrative,48,2013,5,NA,M,4,TRUE
GCR1979,Operational,48,2016,2,NA,F,2,TRUE
GCR1980,Operational,36,2007,2,resigned,M,1,FALSE
GCR1981,Operational,35,1990,1,resigned,F,3,FALSE
GCR1982,Operational,59,2007,11,NA,M,1,TRUE
GCR1983,Administrative,32,2011,6,resigned,M,3,FALSE
GCR1984,Administrative,33,1995,0,terminated,F,3,FALSE
GCR1985,Administrative,41,1992,0,resigned,F,1,FALSE
GCR1986,Operational,40,2014,0,terminated,M,3,FALSE
GCR1987,Operational,48,2003,4,resigned,M,4,FALSE
GCR1988,Operational,50,1995,21,retired,M,3,FALSE
GCR1989,Operational,39,1999,6,resigned,M,2,FALSE
GCR1990,Administrative,32,1992,1,resigned,F,1,FALSE
GCR1991,Operational,36,1993,25,NA,M,1,TRUE
GCR1992,Administrative,41,1992,0,resigned,M,3,FALSE
GCR1993,Administrative,39,1994,14,resigned,M,2,FALSE
GCR1994,Administrative,23,2003,2,resigned,F,1,FALSE
GCR1995,Administrative,23,2014,4,NA,F,1,TRUE
GCR1996,Administrative,35,2002,12,resigned,M,2,FALSE
GCR1997,Administrative,35,2016,2,NA,M,4,TRUE
GCR1998,Operational,47,2017,0,resigned,M,2,FALSE
GCR1999,Administrative,51,2016,0,resigned,F,1,FALSE
GCR2000,Operational,31,1998,20,NA,M,2,TRUE
GCR2001,Operational,48,1997,6,resigned,M,3,FALSE
GCR2002,Administrative,52,1982,0,resigned,M,3,FALSE
GCR2003,Operational,31,1993,1,resigned,F,3,FALSE
GCR2004,Operational,28,2007,11,NA,M,2,TRUE
GCR2005,Operational,51,1985,4,resigned,M,2,FALSE
GCR2006,Operational,42,2000,2,resigned,F,2,FALSE
GCR2007,Administrative,51,1998,6,resigned,M,5,FALSE
GCR2008,Operational,24,2017,1,NA,M,2,TRUE
GCR2009,Administrative,25,2005,1,terminated,F,1,FALSE
GCR2010,Operational,31,2000,10,resigned,M,2,FALSE
GCR2011,Operational,34,2012,1,resigned,M,3,FALSE
GCR2012,Administrative,33,1998,0,resigned,M,1,FALSE
GCR2013,Operational,46,2015,2,resigned,M,4,FALSE
GCR2014,Operational,47,2015,3,NA,M,1,TRUE
GCR2015,Operational,45,1986,31,retired,M,3,FALSE
GCR2016,Administrative,47,1982,2,resigned,M,2,FALSE
GCR2017,Administrative,22,1994,2,resigned,M,1,FALSE
GCR2018,Administrative,51,2010,2,resigned,F,3,FALSE
GCR2019,Operational,35,1995,0,resigned,M,1,FALSE
GCR2020,Administrative,49,2016,2,terminated,M,2,FALSE
GCR2021,Administrative,32,2002,1,resigned,M,1,FALSE
GCR2022,Administrative,43,2008,10,NA,M,4,TRUE
GCR2023,Administrative,37,2000,7,resigned,F,3,FALSE
GCR2024,Administrative,24,1983,19,resigned,M,1,FALSE
GCR2025,Administrative,43,2013,0,resigned,F,2,FALSE
GCR2026,Operational,24,1992,26,NA,M,1,TRUE
GCR2027,Administrative,20,2016,2,NA,F,1,TRUE
GCR2028,Operational,28,1995,1,resigned,M,1,FALSE
GCR2029,Administrative,24,2016,2,NA,M,2,TRUE
GCR2030,Operational,37,1985,0,resigned,M,3,FALSE
GCR2031,Administrative,37,1982,36,NA,M,2,TRUE
GCR2032,Operational,32,2009,0,terminated,M,2,FALSE
GCR2033,Administrative,31,1990,0,resigned,F,2,FALSE
GCR2034,Operational,20,2005,1,resigned,M,1,FALSE
GCR2035,Operational,45,2016,2,NA,F,4,TRUE
GCR2036,Operational,35,2016,2,NA,M,3,TRUE
GCR2037,Operational,53,2012,6,NA,F,4,TRUE
GCR2038,Administrative,50,2007,0,resigned,M,4,FALSE
GCR2039,Operational,35,1980,1,resigned,M,2,FALSE
GCR2040,Administrative,24,2016,2,NA,F,2,TRUE
GCR2041,Operational,33,2014,4,NA,F,2,TRUE
GCR2042,Operational,44,2014,2,terminated,M,3,FALSE
GCR2043,Operational,28,2006,1,resigned,M,1,FALSE
GCR2044,Administrative,28,1994,3,resigned,M,1,FALSE
GCR2045,Administrative,38,2012,6,NA,M,1,TRUE
GCR2046,Operational,29,1984,0,resigned,M,2,FALSE
GCR2047,Operational,45,2008,1,resigned,M,2,FALSE
GCR2048,Operational,52,2012,0,resigned,M,3,FALSE
GCR2049,Administrative,44,1992,0,resigned,M,1,FALSE
GCR2050,Administrative,44,1997,15,resigned,F,3,FALSE
GCR2051,Administrative,28,1986,3,resigned,M,2,FALSE
GCR2052,Administrative,38,1980,18,resigned,F,3,FALSE
GCR2053,Administrative,40,2015,3,NA,F,2,TRUE
GCR2054,Operational,45,1980,26,retired,M,3,FALSE
GCR2055,Operational,48,2012,0,resigned,F,2,FALSE
GCR2056,Operational,34,2000,0,resigned,F,2,FALSE
GCR2057,Operational,48,1986,14,retired,M,3,FALSE
GCR2058,Administrative,23,1994,4,resigned,F,1,FALSE
GCR2059,Administrative,34,1997,3,resigned,M,2,FALSE
GCR2060,Operational,51,2010,8,NA,M,2,TRUE
GCR2061,Operational,39,2003,15,resigned,M,2,FALSE
GCR2062,Administrative,34,1991,0,resigned,F,2,FALSE
GCR2063,Operational,47,1982,3,terminated,M,2,FALSE
GCR2064,Operational,25,1990,0,resigned,M,2,FALSE
GCR2065,Administrative,24,2008,1,resigned,M,2,FALSE
GCR2066,Operational,37,2010,8,NA,M,3,TRUE
GCR2067,Administrative,48,2011,3,resigned,F,1,FALSE
GCR2068,Operational,48,1981,2,resigned,F,2,FALSE
GCR2069,Administrative,25,1983,9,resigned,F,2,FALSE
GCR2070,Operational,43,1983,1,resigned,M,3,FALSE
GCR2071,Operational,39,2013,5,NA,M,1,TRUE
GCR2072,Operational,44,1988,1,resigned,F,1,FALSE
GCR2073,Operational,31,1988,6,resigned,M,1,FALSE
GCR2074,Operational,33,1993,25,NA,M,2,TRUE
GCR2075,Administrative,45,2004,0,resigned,F,5,FALSE
GCR2076,Administrative,35,2005,0,resigned,F,3,FALSE
GCR2077,Operational,28,2002,2,resigned,M,1,FALSE
GCR2078,Operational,22,1988,29,resigned,M,2,FALSE
GCR2079,Operational,24,1995,23,NA,F,2,TRUE
GCR2080,Operational,46,2014,0,resigned,M,2,FALSE
GCR2081,Administrative,21,1997,21,NA,F,1,TRUE
GCR2082,Administrative,38,1996,0,resigned,M,1,FALSE
GCR2083,Administrative,23,2016,2,NA,F,1,TRUE
GCR2084,Administrative,34,1984,10,resigned,M,4,FALSE
GCR2085,Administrative,48,2009,6,terminated,F,3,FALSE
GCR2086,Administrative,31,1980,0,resigned,F,2,FALSE
GCR2087,Administrative,25,2016,2,resigned,F,2,FALSE
GCR2088,Operational,47,2014,0,resigned,M,2,FALSE
GCR2089,Administrative,35,1991,1,resigned,M,2,FALSE
GCR2090,Administrative,39,1993,3,resigned,F,3,FALSE
GCR2091,Administrative,27,1994,11,resigned,F,1,FALSE
GCR2092,Operational,22,1994,0,resigned,F,1,FALSE
GCR2093,Administrative,55,1997,13,retired,F,1,FALSE
GCR2094,Operational,40,1987,1,terminated,M,3,FALSE
GCR2095,Operational,41,1987,0,resigned,F,1,FALSE
GCR2096,Operational,38,2003,0,resigned,M,2,FALSE
GCR2097,Administrative,46,2011,1,resigned,F,3,FALSE
GCR2098,Administrative,28,1997,14,resigned,F,2,FALSE
GCR2099,Operational,49,2011,7,NA,F,3,TRUE
GCR2100,Administrative,27,2016,2,NA,M,2,TRUE
GCR2101,Operational,37,2010,0,resigned,M,2,FALSE
GCR2102,Administrative,18,1997,15,resigned,M,1,FALSE
GCR2103,Administrative,37,1990,9,resigned,M,2,FALSE
GCR2104,Administrative,43,1992,11,resigned,F,3,FALSE
GCR2105,Administrative,30,2013,0,resigned,M,2,FALSE
GCR2106,Operational,30,2001,10,resigned,M,1,FALSE
GCR2107,Administrative,20,1994,6,resigned,F,1,FALSE
GCR2108,Operational,18,1997,17,resigned,M,1,FALSE
GCR2109,Administrative,24,2018,0,NA,M,1,TRUE
GCR2110,Administrative,22,2016,0,resigned,F,2,FALSE
GCR2111,Administrative,37,2005,0,terminated,F,3,FALSE
GCR2112,Administrative,26,1983,0,resigned,F,1,FALSE
GCR2113,Administrative,50,1982,0,resigned,F,3,FALSE
GCR2114,Administrative,24,1996,12,resigned,F,1,FALSE
GCR2115,Administrative,26,1989,0,resigned,F,1,FALSE
GCR2116,Operational,39,2007,0,resigned,M,2,FALSE
GCR2117,Administrative,51,1994,1,terminated,F,3,FALSE
GCR2118,Operational,26,2012,1,terminated,M,1,FALSE
GCR2119,Operational,29,2013,5,NA,F,2,TRUE
GCR2120,Operational,43,1985,17,retired,F,1,FALSE
GCR2121,Operational,43,1987,17,retired,M,2,FALSE
GCR2122,Administrative,47,1993,0,terminated,F,5,FALSE
GCR2123,Administrative,42,2016,2,NA,F,1,TRUE
GCR2124,Administrative,38,1983,0,terminated,F,2,FALSE
GCR2125,Operational,30,1987,1,resigned,M,3,FALSE
GCR2126,Administrative,38,1989,2,terminated,M,4,FALSE
GCR2127,Administrative,32,2014,2,resigned,F,2,FALSE
GCR2128,Administrative,47,1992,14,retired,F,3,FALSE
GCR2129,Operational,25,1990,4,resigned,M,1,FALSE
GCR2130,Administrative,38,1990,12,resigned,F,2,FALSE
GCR2131,Operational,43,1994,0,resigned,M,2,FALSE
GCR2132,Administrative,35,2003,4,terminated,M,2,FALSE
GCR2133,Administrative,45,1993,5,resigned,F,2,FALSE
GCR2134,Administrative,42,2005,0,resigned,F,3,FALSE
GCR2135,Operational,57,1981,0,resigned,M,4,FALSE
GCR2136,Administrative,53,2012,4,resigned,F,2,FALSE
GCR2137,Administrative,29,2015,3,resigned,M,3,FALSE
GCR2138,Operational,52,1989,29,NA,M,3,TRUE
GCR2139,Administrative,45,2004,0,resigned,F,4,FALSE
GCR2140,Operational,53,1988,0,resigned,M,1,FALSE
GCR2141,Administrative,36,1980,9,resigned,M,2,FALSE
GCR2142,Administrative,48,2014,1,resigned,F,1,FALSE
GCR2143,Operational,35,1991,1,resigned,M,4,FALSE
GCR2144,Administrative,28,1994,0,resigned,M,1,FALSE
GCR2145,Operational,34,2011,1,resigned,M,1,FALSE
GCR2146,Administrative,31,2007,4,terminated,M,3,FALSE
GCR2147,Operational,42,2000,1,terminated,F,2,FALSE
GCR2148,Operational,45,1998,20,NA,F,1,TRUE
GCR2149,Operational,57,1996,22,NA,M,3,TRUE
GCR2150,Administrative,33,1996,17,terminated,M,4,FALSE
GCR2151,Operational,26,2003,5,resigned,F,2,FALSE
GCR2152,Administrative,31,2010,8,resigned,M,1,FALSE
GCR2153,Administrative,18,1987,0,resigned,M,1,FALSE
GCR2154,Administrative,44,2017,1,NA,F,3,TRUE
GCR2155,Administrative,43,2002,1,resigned,M,5,FALSE
GCR2156,Operational,34,1987,2,resigned,F,1,FALSE
GCR2157,Administrative,41,2014,4,NA,M,2,TRUE
GCR2158,Administrative,44,2005,3,resigned,F,3,FALSE
GCR2159,Operational,27,2001,0,resigned,M,1,FALSE
GCR2160,Administrative,29,1985,13,resigned,F,1,FALSE
GCR2161,Administrative,35,1992,1,resigned,F,3,FALSE
GCR2162,Operational,42,2001,17,NA,M,2,TRUE
GCR2163,Operational,48,1998,3,resigned,M,2,FALSE
GCR2164,Administrative,40,1980,2,resigned,M,2,FALSE
GCR2165,Administrative,46,2015,3,NA,F,3,TRUE
GCR2166,Administrative,45,2005,0,resigned,F,1,FALSE
GCR2167,Operational,31,2006,3,resigned,M,2,FALSE
GCR2168,Administrative,43,1986,10,resigned,F,2,FALSE
GCR2169,Administrative,35,2003,0,resigned,F,2,FALSE
GCR2170,Administrative,41,1989,0,resigned,F,4,FALSE
GCR2171,Operational,26,2009,9,NA,M,2,TRUE
GCR2172,Operational,48,1986,16,retired,M,1,FALSE
GCR2173,Administrative,24,2003,0,resigned,M,1,FALSE
GCR2174,Operational,33,1995,23,NA,M,1,TRUE
GCR2175,Administrative,25,2018,0,resigned,F,2,FALSE
GCR2176,Operational,42,1991,1,resigned,M,3,FALSE
GCR2177,Operational,33,2009,0,resigned,M,1,FALSE
GCR2178,Administrative,37,1999,2,terminated,F,3,FALSE
GCR2179,Operational,54,2017,1,NA,M,4,TRUE
GCR2180,Operational,42,2013,5,NA,M,1,TRUE
GCR2181,Operational,33,2008,5,resigned,M,1,FALSE
GCR2182,Operational,56,1986,1,resigned,M,4,FALSE
GCR2183,Operational,37,1982,8,terminated,M,1,FALSE
GCR2184,Operational,26,1983,1,resigned,M,2,FALSE
GCR2185,Administrative,42,1998,4,resigned,F,1,FALSE
GCR2186,Operational,18,1994,1,resigned,M,1,FALSE
GCR2187,Operational,45,1986,1,resigned,F,2,FALSE
GCR2188,Operational,45,2016,2,NA,M,4,TRUE
GCR2189,Administrative,51,1990,1,resigned,M,5,FALSE
GCR2190,Operational,42,2006,11,resigned,M,2,FALSE
GCR2191,Administrative,20,1982,2,resigned,M,2,FALSE
GCR2192,Administrative,48,1984,12,retired,F,4,FALSE
GCR2193,Administrative,43,1988,12,terminated,F,1,FALSE
GCR2194,Administrative,39,2012,6,NA,M,2,TRUE
GCR2195,Operational,41,2013,5,NA,F,2,TRUE
GCR2196,Administrative,41,1990,2,resigned,F,1,FALSE
GCR2197,Administrative,26,2015,1,resigned,F,2,FALSE
GCR2198,Administrative,42,1986,1,resigned,F,4,FALSE
GCR2199,Operational,21,1989,3,terminated,M,2,FALSE
GCR2200,Administrative,36,1983,7,resigned,F,3,FALSE
GCR2201,Operational,51,2006,12,NA,F,2,TRUE
GCR2202,Administrative,55,2009,9,NA,F,1,TRUE
GCR2203,Administrative,55,1997,5,retired,M,3,FALSE
GCR2204,Administrative,24,2016,2,resigned,M,2,FALSE
GCR2205,Administrative,40,2010,3,resigned,F,2,FALSE
GCR2206,Administrative,25,2011,7,NA,F,3,TRUE
GCR2207,Operational,36,1983,4,resigned,F,2,FALSE
GCR2208,Administrative,48,1991,6,resigned,M,3,FALSE
GCR2209,Operational,54,1989,29,NA,M,3,TRUE
GCR2210,Administrative,35,2008,1,resigned,F,2,FALSE
GCR2211,Administrative,20,1993,25,NA,F,2,TRUE
GCR2212,Operational,24,2002,0,resigned,M,1,FALSE
GCR2213,Operational,40,1999,3,resigned,F,1,FALSE
GCR2214,Operational,23,1997,21,NA,F,2,TRUE
GCR2215,Administrative,57,2013,5,NA,F,2,TRUE
GCR2216,Administrative,18,1985,0,resigned,F,1,FALSE
GCR2217,Administrative,47,2009,5,terminated,M,5,FALSE
GCR2218,Operational,31,2014,4,resigned,M,2,FALSE
GCR2219,Operational,52,2010,8,NA,M,2,TRUE
GCR2220,Operational,49,1986,18,retired,M,2,FALSE
GCR2221,Operational,31,1989,0,resigned,M,2,FALSE
GCR2222,Operational,56,1981,1,resigned,M,3,FALSE
GCR2223,Administrative,28,2016,2,NA,M,1,TRUE
GCR2224,Administrative,26,1998,0,resigned,F,1,FALSE
